customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
3999-WRNGR,Female,False,True,True,60,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,49.75,3069.449951171875,False,49-72 months
3466-RITXD,Male,False,False,False,26,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,True,Credit card (automatic),92.4000015258789,2349.800048828125,False,25-48 months
2680-XKKNJ,Female,False,False,False,8,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,False,Bank transfer (automatic),58.20000076293945,469.25,False,0-12 months
3058-HJCUY,Male,False,True,True,41,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,102.5999984741211,4213.35009765625,True,25-48 months
2974-GGUXS,Female,True,True,False,36,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Credit card (automatic),91.94999694824219,3301.050048828125,False,25-48 months
7994-XIRTR,Male,True,False,False,54,True,No,DSL,No,No,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),65.25,3529.949951171875,False,49-72 months
3259-FDWOY,Male,False,True,True,71,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),106.0,7723.7001953125,True,49-72 months
2101-RANCD,Female,False,False,False,55,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.0999984741211,4144.89990234375,False,49-72 months
7921-BEPCI,Female,False,False,False,72,True,Yes,DSL,Yes,Yes,No,No,No,No,Two year,False,Bank transfer (automatic),59.75,4265.0,False,49-72 months
0807-ZABDG,Female,False,False,True,3,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,True,Mailed check,55.099998474121094,154.64999389648438,True,0-12 months
8510-TMWYB,Female,False,True,True,54,True,Yes,DSL,No,Yes,Yes,No,No,No,Two year,True,Bank transfer (automatic),59.79999923706055,3246.449951171875,False,49-72 months
3258-ZKPAI,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),116.5999984741211,8337.4501953125,False,49-72 months
1428-IEDPR,Male,False,False,False,52,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,109.30000305175781,5731.39990234375,False,49-72 months
5298-GSTLM,Female,True,False,False,60,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,True,Bank transfer (automatic),101.4000015258789,6176.60009765625,False,49-72 months
4450-YOOHP,Female,False,False,False,39,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),50.650001525878906,1905.4000244140625,False,25-48 months
6728-CZFEI,Female,False,False,False,15,True,No,DSL,No,No,No,No,Yes,No,One year,False,Mailed check,56.150001525878906,931.9000244140625,False,13-24 months
5748-RNCJT,Male,False,False,False,69,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),106.5,7348.7998046875,True,49-72 months
3653-NCRDJ,Male,False,True,True,43,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.200000762939453,776.25,False,25-48 months
6121-TNHBO,Female,True,False,False,63,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,False,Bank transfer (automatic),83.0,5243.0498046875,False,49-72 months
5119-NZPTV,Male,True,True,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.0999984741211,141.64999389648438,False,0-12 months
6519-ZHPXP,Female,False,True,True,72,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),108.30000305175781,7679.64990234375,False,49-72 months
7739-LAXOG,Female,False,True,True,32,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),91.05000305175781,2954.5,True,25-48 months
3472-QPRCH,Male,False,True,True,40,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.25,1006.9000244140625,False,25-48 months
8224-UAXBZ,Female,False,True,False,58,False,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,True,Electronic check,45.349998474121094,2540.10009765625,False,49-72 months
9610-WCESF,Male,False,False,False,67,False,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,False,Electronic check,43.900001525878906,3097.199951171875,False,49-72 months
9776-CLUJA,Female,True,True,False,51,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,77.5,3807.35009765625,True,49-72 months
2486-WYVVE,Male,False,True,False,31,True,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,True,Mailed check,79.30000305175781,2484.0,False,25-48 months
3865-ZYKAD,Male,True,True,False,69,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),84.9000015258789,5785.64990234375,False,49-72 months
1422-DGUBX,Male,False,True,False,32,True,Yes,Fiber optic,No,No,No,Yes,No,No,One year,True,Electronic check,79.25,2619.14990234375,False,25-48 months
2999-AANRQ,Female,False,False,False,21,True,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,False,Credit card (automatic),71.05000305175781,1524.8499755859375,False,13-24 months
8668-KNZTI,Male,False,False,False,52,True,No,DSL,Yes,No,Yes,No,No,No,One year,False,Electronic check,53.75,2790.64990234375,False,49-72 months
0480-KYJVA,Female,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.25,1784.5,False,49-72 months
6034-ZRYCV,Female,False,True,False,72,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,True,Electronic check,54.20000076293945,3937.449951171875,True,49-72 months
9746-YKGXB,Male,False,True,True,52,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,False,Bank transfer (automatic),44.25,2276.10009765625,False,49-72 months
3926-YZVVX,Female,False,False,False,41,True,No,DSL,No,No,No,Yes,No,No,One year,False,Bank transfer (automatic),50.04999923706055,2029.050048828125,False,25-48 months
6000-UKLWI,Male,False,False,False,41,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.149999618530273,802.3499755859375,False,25-48 months
2079-FBMZK,Female,False,False,False,6,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,69.25,418.3999938964844,True,0-12 months
6332-FBZRI,Male,False,True,True,67,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,True,Credit card (automatic),69.3499984741211,4653.25,False,49-72 months
2096-XOTMO,Female,False,True,True,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.350000381469727,275.8999938964844,False,13-24 months
3266-FTKHB,Male,False,False,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.149999618530273,343.45001220703125,False,13-24 months
8221-EQDGL,Male,False,True,False,35,True,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,False,Mailed check,61.0,2130.449951171875,False,25-48 months
2346-LOCWC,Female,False,True,True,58,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.5,1191.4000244140625,False,49-72 months
6608-QQLVK,Male,False,False,False,1,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,50.5,50.5,True,0-12 months
0298-XACET,Male,False,True,True,52,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,False,Mailed check,50.20000076293945,2554.0,False,49-72 months
7560-QJAVJ,Female,False,False,False,70,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),79.5999984741211,5589.4501953125,False,49-72 months
2995-YWTCD,Female,False,True,True,19,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.899999618530273,467.70001220703125,False,13-24 months
3551-HUAZH,Male,True,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.4000015258789,74.4000015258789,True,0-12 months
9137-UIYPG,Female,False,True,True,35,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,106.9000015258789,3756.449951171875,False,25-48 months
2809-ZMYOQ,Female,False,False,False,32,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.3499984741211,3334.89990234375,False,25-48 months
5084-OOVCJ,Female,False,True,True,17,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),55.349998474121094,920.5,False,13-24 months
0254-WWRKD,Female,False,True,True,67,True,No,DSL,No,Yes,No,No,No,No,One year,False,Credit card (automatic),50.54999923706055,3431.75,False,49-72 months
7727-SHVZV,Female,False,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.5,150.35000610351562,False,0-12 months
6302-JGYRJ,Male,False,False,True,31,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,True,Mailed check,79.44999694824219,2587.699951171875,True,25-48 months
5339-PXDVH,Male,False,False,False,4,True,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,False,Electronic check,90.6500015258789,367.95001220703125,False,0-12 months
2205-LPVGL,Male,True,True,True,58,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),89.8499984741211,5125.75,False,49-72 months
8782-NUUOL,Male,False,False,False,60,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,False,Mailed check,79.0,4801.10009765625,False,49-72 months
3685-YLCMQ,Male,False,False,False,58,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,104.6500015258789,6219.60009765625,True,49-72 months
7601-WFVZV,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.549999237060547,19.549999237060547,False,0-12 months
4609-KNNWG,Female,False,True,True,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.899999618530273,550.0999755859375,False,25-48 months
4868-AADLV,Male,True,True,True,66,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,116.25,7862.25,False,49-72 months
9529-OFXHY,Male,False,False,False,15,True,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),87.75,1242.199951171875,False,13-24 months
8634-MPHTR,Male,True,True,False,47,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,100.05000305175781,4871.0498046875,True,25-48 months
2669-QVCRG,Female,False,False,False,41,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Credit card (automatic),81.30000305175781,3190.64990234375,False,25-48 months
2478-EEWWM,Male,False,True,False,59,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,44.29999923706055,2666.75,False,49-72 months
9174-IHETN,Female,False,False,True,50,True,No,Fiber optic,No,No,No,No,No,No,Two year,False,Credit card (automatic),70.3499984741211,3533.60009765625,False,49-72 months
2233-TXSIU,Male,False,True,True,17,False,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,False,Credit card (automatic),44.45000076293945,792.1500244140625,False,13-24 months
9644-UMGQA,Male,False,True,True,6,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,49.150001525878906,295.6499938964844,False,0-12 months
3256-EZDBI,Male,True,True,False,51,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),29.450000762939453,1459.3499755859375,False,49-72 months
8761-NSOBC,Male,False,False,False,44,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,False,Electronic check,100.55000305175781,4398.14990234375,True,25-48 months
0419-YAAPX,Male,False,True,False,49,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Credit card (automatic),85.30000305175781,4297.9501953125,False,49-72 months
8413-VONUO,Male,False,False,False,2,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,False,Electronic check,95.6500015258789,167.3000030517578,True,0-12 months
0872-CASZJ,Male,False,True,False,59,True,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,True,Mailed check,69.0999984741211,4096.89990234375,False,49-72 months
4726-DLWQN,Male,True,False,False,50,True,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),70.3499984741211,3454.60009765625,False,49-72 months
8164-OCKUJ,Female,False,True,True,59,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.600000381469727,1286.0,False,49-72 months
3094-JOJAI,Male,False,False,False,18,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,74.1500015258789,1387.0,False,13-24 months
9494-MRNYX,Male,False,False,False,10,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,75.05000305175781,786.2999877929688,False,0-12 months
2599-CZABP,Male,False,True,False,14,True,No,DSL,No,No,No,No,No,No,One year,False,Electronic check,44.599998474121094,641.25,False,13-24 months
7945-PRBVF,Male,False,False,False,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),21.450000762939453,705.4500122070312,False,25-48 months
4544-RXFMG,Male,False,True,True,8,True,No,DSL,No,No,No,No,No,No,One year,True,Mailed check,43.45000076293945,345.5,False,0-12 months
0859-YGKFW,Male,False,True,True,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.049999237060547,345.8999938964844,False,13-24 months
1150-FTQGN,Female,False,True,True,60,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,False,Bank transfer (automatic),94.1500015258789,5811.7998046875,False,49-72 months
9223-UCPVT,Female,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,94.4000015258789,94.4000015258789,True,0-12 months
7196-LIWRH,Female,False,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.549999237060547,124.44999694824219,False,0-12 months
5448-VWNAM,Female,False,False,True,19,True,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Mailed check,75.9000015258789,1375.5999755859375,False,13-24 months
1177-XZBJL,Male,False,True,True,53,True,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,False,Bank transfer (automatic),64.1500015258789,3491.550048828125,False,49-72 months
3518-FSTWG,Male,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),109.55000305175781,7920.7001953125,False,49-72 months
9330-VOFSZ,Female,False,True,False,60,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),110.80000305175781,6640.7001953125,False,49-72 months
4351-QLCSU,Female,False,False,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),55.0,55.0,True,0-12 months
0939-EREMR,Female,False,False,True,13,True,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Mailed check,53.45000076293945,718.0999755859375,False,13-24 months
9389-ACWBI,Female,False,True,True,5,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),69.94999694824219,320.3999938964844,False,0-12 months
5419-JPRRN,Male,False,False,False,1,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.44999694824219,101.44999694824219,True,0-12 months
3644-QXEHN,Male,False,True,True,13,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,97.0,1334.449951171875,False,13-24 months
2911-IJORQ,Male,False,False,False,37,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),90.5999984741211,3358.64990234375,False,25-48 months
5921-NGYRH,Male,False,True,False,64,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,73.55000305175781,4764.0,False,49-72 months
2100-BDNSN,Female,False,True,False,5,True,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,False,Bank transfer (automatic),67.94999694824219,350.29998779296875,True,0-12 months
5998-DZLYR,Female,False,True,False,61,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,True,Bank transfer (automatic),94.3499984741211,5703.0,False,49-72 months
0488-GSLFR,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.5,69.5,True,0-12 months
9318-NKNFC,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,18.850000381469727,18.850000381469727,True,0-12 months
3985-HOYPM,Male,False,False,False,26,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.399999618530273,525.5499877929688,False,25-48 months
9728-FTTVZ,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.19999694824219,69.19999694824219,True,0-12 months
9548-LERKT,Male,False,True,False,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,483.1499938964844,False,13-24 months
6576-FBXOJ,Male,False,True,False,17,False,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,False,Electronic check,54.599998474121094,934.7999877929688,False,13-24 months
4310-KEDTB,Female,False,False,True,26,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,29.799999237060547,786.5,False,25-48 months
7254-IQWOZ,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.6500015258789,69.6500015258789,True,0-12 months
2474-BRUCM,Male,True,True,False,40,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,101.8499984741211,4086.300048828125,True,25-48 months
4062-HBMOS,Male,False,False,False,52,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,103.05000305175781,5364.7998046875,False,49-72 months
0742-NXBGR,Female,False,False,False,1,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,82.30000305175781,82.30000305175781,True,0-12 months
2676-ISHSF,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.299999237060547,20.299999237060547,False,0-12 months
9236-NDUCW,Female,False,False,False,21,False,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,False,Mailed check,35.099998474121094,770.4000244140625,False,13-24 months
4753-PADAS,Female,False,True,False,67,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),105.69999694824219,6816.9501953125,False,49-72 months
6103-QCKFX,Female,False,True,True,44,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,False,Bank transfer (automatic),56.25,2419.550048828125,False,25-48 months
7781-EWARA,Male,False,True,True,70,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,False,Electronic check,60.349998474121094,4138.7001953125,False,49-72 months
6110-OHIHY,Male,False,False,False,3,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,79.25,267.6000061035156,True,0-12 months
7018-FPXHH,Male,False,True,True,56,True,No,DSL,Yes,Yes,Yes,No,No,No,Two year,True,Bank transfer (automatic),59.79999923706055,3457.449951171875,False,49-72 months
5889-LFOLL,Female,False,False,False,13,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.5999984741211,1115.199951171875,True,13-24 months
5708-EVONK,Female,False,True,True,58,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),93.4000015258789,5435.60009765625,True,49-72 months
8708-XPXHZ,Female,False,True,True,42,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.19999694824219,4186.2998046875,True,25-48 months
0616-ATFGB,Male,True,True,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.049999237060547,25.049999237060547,True,0-12 months
0572-ZJKLT,Female,False,True,True,46,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,False,Mailed check,99.6500015258789,4630.2001953125,False,25-48 months
5135-RDDQL,Female,False,True,True,63,True,No,DSL,Yes,No,No,No,No,No,Two year,True,Bank transfer (automatic),50.650001525878906,3221.25,False,49-72 months
1353-LJWEM,Male,False,False,False,11,True,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,True,Electronic check,60.900001525878906,688.5,False,0-12 months
1794-SWWKL,Male,False,True,True,15,True,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,True,Bank transfer (automatic),59.650001525878906,867.0999755859375,False,13-24 months
6166-YIPFO,Male,False,True,False,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,64.69999694824219,4746.0498046875,False,49-72 months
7016-BPGEU,Female,False,False,False,29,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),25.100000381469727,712.8499755859375,True,25-48 months
6876-ADESB,Male,False,False,True,1,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,48.95000076293945,48.95000076293945,True,0-12 months
9332-GYWLO,Female,False,True,True,6,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,54.849998474121094,355.1000061035156,False,0-12 months
1963-SVUCV,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,45.29999923706055,45.29999923706055,True,0-12 months
4184-VODJZ,Male,False,True,True,63,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,True,Electronic check,91.3499984741211,5764.7001953125,False,49-72 months
0220-EBGCE,Male,False,False,False,2,True,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,85.8499984741211,167.3000030517578,True,0-12 months
1092-WPIVQ,Female,False,True,True,18,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.100000381469727,428.45001220703125,False,13-24 months
7233-IOQNP,Female,False,True,False,43,False,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,False,Bank transfer (automatic),34.0,1505.3499755859375,False,25-48 months
2834-JKOOW,Female,False,False,False,15,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Mailed check,45.900001525878906,693.4500122070312,False,13-24 months
2754-VDLTR,Male,False,False,True,10,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,95.19999694824219,930.4000244140625,True,0-12 months
2400-FEQME,Male,False,True,True,55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.5,1177.949951171875,False,49-72 months
3190-XFANI,Male,False,False,True,49,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),100.5999984741211,5069.64990234375,True,49-72 months
7551-DACSP,Male,False,True,True,6,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Mailed check,55.29999923706055,324.25,True,0-12 months
4957-SREEC,Male,False,True,True,70,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.350000381469727,1458.0999755859375,False,49-72 months
7235-NXZCP,Male,True,False,False,2,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,74.8499984741211,156.39999389648438,True,0-12 months
0230-UBYPQ,Male,True,True,False,63,False,No phone service,DSL,Yes,No,No,Yes,No,No,One year,False,Bank transfer (automatic),36.099998474121094,2298.89990234375,False,49-72 months
4923-ADWXJ,Female,False,False,False,25,True,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),65.80000305175781,1679.6500244140625,False,25-48 months
1763-KUAAW,Female,True,False,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.350000381469727,369.6000061035156,False,13-24 months
1104-TNLZA,Male,True,True,False,28,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,105.80000305175781,2998.0,False,25-48 months
5195-KPUNQ,Female,True,False,False,53,True,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,True,Mailed check,96.75,5206.5498046875,False,49-72 months
0520-FDVVT,Male,False,False,False,35,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),102.3499984741211,3626.10009765625,True,25-48 months
3439-GVUSX,Male,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,24.399999618530273,24.399999618530273,False,0-12 months
1444-VVSGW,Male,False,True,False,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),115.6500015258789,7968.85009765625,True,49-72 months
5712-PTIWW,Male,False,False,False,2,True,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Electronic check,79.8499984741211,152.4499969482422,True,0-12 months
5949-HGVJL,Female,False,True,False,26,True,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,73.05000305175781,1959.5,False,25-48 months
5203-XEHAX,Female,False,False,False,34,True,No,DSL,Yes,Yes,No,No,No,Yes,One year,False,Electronic check,64.3499984741211,2053.050048828125,False,25-48 months
1635-HDGFT,Female,False,False,True,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.5,398.54998779296875,False,13-24 months
3315-TOTBP,Male,False,False,False,15,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,76.0,1130.8499755859375,True,13-24 months
8050-XGRVL,Female,False,True,True,62,True,No,DSL,Yes,No,Yes,No,No,No,One year,False,Credit card (automatic),54.75,3425.35009765625,False,49-72 months
6661-HBGWL,Female,True,False,False,42,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),104.75,4323.4501953125,True,25-48 months
1518-VOWAV,Female,False,False,False,9,True,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,74.6500015258789,703.5499877929688,True,0-12 months
9828-QHFBK,Male,False,False,False,24,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,51.150001525878906,1275.699951171875,False,13-24 months
3908-MKIMJ,Male,True,True,False,68,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,True,Electronic check,41.95000076293945,2965.75,False,49-72 months
5012-YSPJJ,Male,False,True,True,31,True,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Mailed check,54.349998474121094,1647.0,False,25-48 months
5909-ECHUI,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,56.25,56.25,True,0-12 months
1309-BXVOQ,Male,False,True,False,21,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,106.0999984741211,2249.949951171875,True,13-24 months
6728-VOIFY,Female,False,True,False,63,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Electronic check,96.0,6109.75,False,49-72 months
